"Gate Voltage","Gate Int. Voltage","Gate Current","Drain Voltage","Drain Int. Voltage","Drain Current","Source Voltage","Source Int. Voltage","Source Current"
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.9336374320e-19,0.0000000000e+00,0.0000000000e+00,-1.1933072190e-16
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,2.5000000000e-01,2.5000000000e-01,5.3321947170e-06,0.0000000000e+00,0.0000000000e+00,-5.3321947170e-06
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,5.0000000000e-01,5.0000000000e-01,1.0609245650e-05,0.0000000000e+00,0.0000000000e+00,-1.0609245650e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,7.5000000000e-01,7.5000000000e-01,1.5830353970e-05,0.0000000000e+00,0.0000000000e+00,-1.5830353970e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,2.0992740850e-05,0.0000000000e+00,0.0000000000e+00,-2.0992740850e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.2500000000e+00,1.2500000000e+00,2.6091199790e-05,0.0000000000e+00,0.0000000000e+00,-2.6091199790e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.5000000000e+00,1.5000000000e+00,3.1119128910e-05,0.0000000000e+00,0.0000000000e+00,-3.1119128910e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.7500000000e+00,1.7500000000e+00,3.6069478290e-05,0.0000000000e+00,0.0000000000e+00,-3.6069478290e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,2.0000000000e+00,2.0000000000e+00,4.0935250430e-05,0.0000000000e+00,0.0000000000e+00,-4.0935250430e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,2.2500000000e+00,2.2500000000e+00,4.5709642530e-05,0.0000000000e+00,0.0000000000e+00,-4.5709642530e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,2.5000000000e+00,2.5000000000e+00,5.0386227650e-05,0.0000000000e+00,0.0000000000e+00,-5.0386227650e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,2.7500000000e+00,2.7500000000e+00,5.4959358020e-05,0.0000000000e+00,0.0000000000e+00,-5.4959358020e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,5.9424994990e-05,0.0000000000e+00,0.0000000000e+00,-5.9424994990e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,3.2500000000e+00,3.2500000000e+00,6.3781140520e-05,0.0000000000e+00,0.0000000000e+00,-6.3781140520e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,3.5000000000e+00,3.5000000000e+00,6.8026437200e-05,0.0000000000e+00,0.0000000000e+00,-6.8026437200e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,3.7500000000e+00,3.7500000000e+00,7.2159138790e-05,0.0000000000e+00,0.0000000000e+00,-7.2159138790e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,4.0000000000e+00,4.0000000000e+00,7.6177317430e-05,0.0000000000e+00,0.0000000000e+00,-7.6177317430e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,4.2500000000e+00,4.2500000000e+00,8.0079105530e-05,0.0000000000e+00,0.0000000000e+00,-8.0079105530e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,4.5000000000e+00,4.5000000000e+00,8.3862849030e-05,0.0000000000e+00,0.0000000000e+00,-8.3862849030e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,4.7500000000e+00,4.7500000000e+00,8.7526980210e-05,0.0000000000e+00,0.0000000000e+00,-8.7526980210e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,9.1070002820e-05,0.0000000000e+00,0.0000000000e+00,-9.1070002820e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,5.2500000000e+00,5.2500000000e+00,9.4490508980e-05,0.0000000000e+00,0.0000000000e+00,-9.4490508980e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,5.5000000000e+00,5.5000000000e+00,9.7787130020e-05,0.0000000000e+00,0.0000000000e+00,-9.7787130020e-05
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,5.7500000000e+00,5.7500000000e+00,1.0095871760e-04,0.0000000000e+00,0.0000000000e+00,-1.0095871760e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,6.0000000000e+00,6.0000000000e+00,1.0400441110e-04,0.0000000000e+00,0.0000000000e+00,-1.0400441110e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,6.2500000000e+00,6.2500000000e+00,1.0692344070e-04,0.0000000000e+00,0.0000000000e+00,-1.0692344070e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,6.5000000000e+00,6.5000000000e+00,1.0971451570e-04,0.0000000000e+00,0.0000000000e+00,-1.0971451570e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,6.7500000000e+00,6.7500000000e+00,1.1237510690e-04,0.0000000000e+00,0.0000000000e+00,-1.1237510690e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,7.0000000000e+00,7.0000000000e+00,1.1490115690e-04,0.0000000000e+00,0.0000000000e+00,-1.1490115690e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,7.2500000000e+00,7.2500000000e+00,1.1728647400e-04,0.0000000000e+00,0.0000000000e+00,-1.1728647400e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,7.5000000000e+00,7.5000000000e+00,1.1952231060e-04,0.0000000000e+00,0.0000000000e+00,-1.1952231060e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,7.7500000000e+00,7.7500000000e+00,1.2159678620e-04,0.0000000000e+00,0.0000000000e+00,-1.2159678620e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,8.0000000000e+00,8.0000000000e+00,1.2349425090e-04,0.0000000000e+00,0.0000000000e+00,-1.2349425090e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,8.2500000000e+00,8.2500000000e+00,1.2519448920e-04,0.0000000000e+00,0.0000000000e+00,-1.2519448920e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,8.5000000000e+00,8.5000000000e+00,1.2666950710e-04,0.0000000000e+00,0.0000000000e+00,-1.2666950710e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,8.7500000000e+00,8.7500000000e+00,1.2787161690e-04,0.0000000000e+00,0.0000000000e+00,-1.2787161690e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,9.0000000000e+00,9.0000000000e+00,1.2873759490e-04,0.0000000000e+00,0.0000000000e+00,-1.2873759490e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,9.2500000000e+00,9.2500000000e+00,1.2936104810e-04,0.0000000000e+00,0.0000000000e+00,-1.2936104810e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,9.5000000000e+00,9.5000000000e+00,1.2985383740e-04,0.0000000000e+00,0.0000000000e+00,-1.2985383740e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,9.7500000000e+00,9.7500000000e+00,1.3026038460e-04,0.0000000000e+00,0.0000000000e+00,-1.3026038460e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.0000000000e+01,1.0000000000e+01,1.3060391080e-04,0.0000000000e+00,0.0000000000e+00,-1.3060391080e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.0250000000e+01,1.0250000000e+01,1.3089880410e-04,0.0000000000e+00,0.0000000000e+00,-1.3089880410e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.0500000000e+01,1.0500000000e+01,1.3115499280e-04,0.0000000000e+00,0.0000000000e+00,-1.3115499280e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.0750000000e+01,1.0750000000e+01,1.3137991080e-04,0.0000000000e+00,0.0000000000e+00,-1.3137991080e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.1000000000e+01,1.1000000000e+01,1.3157921190e-04,0.0000000000e+00,0.0000000000e+00,-1.3157921190e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.1250000000e+01,1.1250000000e+01,1.3175714980e-04,0.0000000000e+00,0.0000000000e+00,-1.3175714980e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.1500000000e+01,1.1500000000e+01,1.3191705530e-04,0.0000000000e+00,0.0000000000e+00,-1.3191705530e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.1750000000e+01,1.1750000000e+01,1.3206173790e-04,0.0000000000e+00,0.0000000000e+00,-1.3206173790e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.2000000000e+01,1.2000000000e+01,1.3219332910e-04,0.0000000000e+00,0.0000000000e+00,-1.3219332910e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.2250000000e+01,1.2250000000e+01,1.3231354730e-04,0.0000000000e+00,0.0000000000e+00,-1.3231354730e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.2500000000e+01,1.2500000000e+01,1.3242394690e-04,0.0000000000e+00,0.0000000000e+00,-1.3242394690e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.2750000000e+01,1.2750000000e+01,1.3252571410e-04,0.0000000000e+00,0.0000000000e+00,-1.3252571410e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.3000000000e+01,1.3000000000e+01,1.3262002170e-04,0.0000000000e+00,0.0000000000e+00,-1.3262002170e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.3250000000e+01,1.3250000000e+01,1.3270757520e-04,0.0000000000e+00,0.0000000000e+00,-1.3270757520e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.3500000000e+01,1.3500000000e+01,1.3278923920e-04,0.0000000000e+00,0.0000000000e+00,-1.3278923920e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.3750000000e+01,1.3750000000e+01,1.3286559860e-04,0.0000000000e+00,0.0000000000e+00,-1.3286559860e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.4000000000e+01,1.4000000000e+01,1.3293718410e-04,0.0000000000e+00,0.0000000000e+00,-1.3293718410e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.4250000000e+01,1.4250000000e+01,1.3300456440e-04,0.0000000000e+00,0.0000000000e+00,-1.3300456440e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.4500000000e+01,1.4500000000e+01,1.3306807380e-04,0.0000000000e+00,0.0000000000e+00,-1.3306807380e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.4750000000e+01,1.4750000000e+01,1.3312805210e-04,0.0000000000e+00,0.0000000000e+00,-1.3312805210e-04
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,1.5000000000e+01,1.5000000000e+01,1.3318484840e-04,0.0000000000e+00,0.0000000000e+00,-1.3318484840e-04
2.5000000000e-01,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5909675080e-19,0.0000000000e+00,0.0000000000e+00,-1.2066223930e-16
5.0000000000e-01,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.6483361950e-20,0.0000000000e+00,0.0000000000e+00,-1.8256148180e-17
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0443273900e-19,0.0000000000e+00,0.0000000000e+00,-1.2879820240e-16
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3649621360e-19,0.0000000000e+00,0.0000000000e+00,-1.1526437210e-16
