"Gate Voltage","Gate Int. Voltage","Gate Current","Drain Voltage","Drain Int. Voltage","Drain Current","Source Voltage","Source Int. Voltage","Source Current"
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2844661650e-20,0.0000000000e+00,0.0000000000e+00,3.0193605730e-17
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,2.5000000000e-01,2.5000000000e-01,3.4768437400e-06,0.0000000000e+00,0.0000000000e+00,-3.4768437400e-06
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,5.0000000000e-01,5.0000000000e-01,6.9083806550e-06,0.0000000000e+00,0.0000000000e+00,-6.9083806550e-06
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,7.5000000000e-01,7.5000000000e-01,1.0252148860e-05,0.0000000000e+00,0.0000000000e+00,-1.0252148860e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.3496239350e-05,0.0000000000e+00,0.0000000000e+00,-1.3496239350e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.2500000000e+00,1.2500000000e+00,1.6645898380e-05,0.0000000000e+00,0.0000000000e+00,-1.6645898380e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.5000000000e+00,1.5000000000e+00,1.9703274150e-05,0.0000000000e+00,0.0000000000e+00,-1.9703274150e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.7500000000e+00,1.7500000000e+00,2.2665228360e-05,0.0000000000e+00,0.0000000000e+00,-2.2665228360e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,2.0000000000e+00,2.0000000000e+00,2.5532717680e-05,0.0000000000e+00,0.0000000000e+00,-2.5532717680e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,2.2500000000e+00,2.2500000000e+00,2.8304374510e-05,0.0000000000e+00,0.0000000000e+00,-2.8304374510e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,2.5000000000e+00,2.5000000000e+00,3.0982745200e-05,0.0000000000e+00,0.0000000000e+00,-3.0982745200e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,2.7500000000e+00,2.7500000000e+00,3.3569636220e-05,0.0000000000e+00,0.0000000000e+00,-3.3569636220e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,3.6064208740e-05,0.0000000000e+00,0.0000000000e+00,-3.6064208740e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,3.2500000000e+00,3.2500000000e+00,3.8464663960e-05,0.0000000000e+00,0.0000000000e+00,-3.8464663960e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,3.5000000000e+00,3.5000000000e+00,4.0768764230e-05,0.0000000000e+00,0.0000000000e+00,-4.0768764230e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,3.7500000000e+00,3.7500000000e+00,4.2974356840e-05,0.0000000000e+00,0.0000000000e+00,-4.2974356840e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,4.0000000000e+00,4.0000000000e+00,4.5081721870e-05,0.0000000000e+00,0.0000000000e+00,-4.5081721870e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,4.2500000000e+00,4.2500000000e+00,4.7092810170e-05,0.0000000000e+00,0.0000000000e+00,-4.7092810170e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,4.5000000000e+00,4.5000000000e+00,4.9009831320e-05,0.0000000000e+00,0.0000000000e+00,-4.9009831320e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,4.7500000000e+00,4.7500000000e+00,5.0836484400e-05,0.0000000000e+00,0.0000000000e+00,-5.0836484400e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,5.2577012590e-05,0.0000000000e+00,0.0000000000e+00,-5.2577012590e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,5.2500000000e+00,5.2500000000e+00,5.4234408370e-05,0.0000000000e+00,0.0000000000e+00,-5.4234408370e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,5.5000000000e+00,5.5000000000e+00,5.5812216520e-05,0.0000000000e+00,0.0000000000e+00,-5.5812216520e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,5.7500000000e+00,5.7500000000e+00,5.7312524950e-05,0.0000000000e+00,0.0000000000e+00,-5.7312524950e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,6.0000000000e+00,6.0000000000e+00,5.8739309140e-05,0.0000000000e+00,0.0000000000e+00,-5.8739309140e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,6.2500000000e+00,6.2500000000e+00,6.0092037060e-05,0.0000000000e+00,0.0000000000e+00,-6.0092037060e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,6.5000000000e+00,6.5000000000e+00,6.1374129410e-05,0.0000000000e+00,0.0000000000e+00,-6.1374129410e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,6.7500000000e+00,6.7500000000e+00,6.2589872800e-05,0.0000000000e+00,0.0000000000e+00,-6.2589872800e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,7.0000000000e+00,7.0000000000e+00,6.3742831330e-05,0.0000000000e+00,0.0000000000e+00,-6.3742831330e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,7.2500000000e+00,7.2500000000e+00,6.4836679900e-05,0.0000000000e+00,0.0000000000e+00,-6.4836679900e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,7.5000000000e+00,7.5000000000e+00,6.5875175100e-05,0.0000000000e+00,0.0000000000e+00,-6.5875175100e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,7.7500000000e+00,7.7500000000e+00,6.6861927350e-05,0.0000000000e+00,0.0000000000e+00,-6.6861927350e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,8.0000000000e+00,8.0000000000e+00,6.7804078440e-05,0.0000000000e+00,0.0000000000e+00,-6.7804078440e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,8.2500000000e+00,8.2500000000e+00,6.8699249510e-05,0.0000000000e+00,0.0000000000e+00,-6.8699249510e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,8.5000000000e+00,8.5000000000e+00,6.9551776360e-05,0.0000000000e+00,0.0000000000e+00,-6.9551776360e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,8.7500000000e+00,8.7500000000e+00,7.0364662370e-05,0.0000000000e+00,0.0000000000e+00,-7.0364662370e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,9.0000000000e+00,9.0000000000e+00,7.1150182900e-05,0.0000000000e+00,0.0000000000e+00,-7.1150182900e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,9.2500000000e+00,9.2500000000e+00,7.1897471060e-05,0.0000000000e+00,0.0000000000e+00,-7.1897471060e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,9.5000000000e+00,9.5000000000e+00,7.2610526380e-05,0.0000000000e+00,0.0000000000e+00,-7.2610526380e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,9.7500000000e+00,9.7500000000e+00,7.3294654320e-05,0.0000000000e+00,0.0000000000e+00,-7.3294654320e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.0000000000e+01,1.0000000000e+01,7.3952457840e-05,0.0000000000e+00,0.0000000000e+00,-7.3952457840e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.0250000000e+01,1.0250000000e+01,7.4585274150e-05,0.0000000000e+00,0.0000000000e+00,-7.4585274150e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.0500000000e+01,1.0500000000e+01,7.5194632350e-05,0.0000000000e+00,0.0000000000e+00,-7.5194632350e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.0750000000e+01,1.0750000000e+01,7.5782911380e-05,0.0000000000e+00,0.0000000000e+00,-7.5782911380e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.1000000000e+01,1.1000000000e+01,7.6352152360e-05,0.0000000000e+00,0.0000000000e+00,-7.6352152360e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.1250000000e+01,1.1250000000e+01,7.6904488970e-05,0.0000000000e+00,0.0000000000e+00,-7.6904488970e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.1500000000e+01,1.1500000000e+01,7.7442186990e-05,0.0000000000e+00,0.0000000000e+00,-7.7442186990e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.1750000000e+01,1.1750000000e+01,7.7966521100e-05,0.0000000000e+00,0.0000000000e+00,-7.7966521100e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.2000000000e+01,1.2000000000e+01,7.8478020110e-05,0.0000000000e+00,0.0000000000e+00,-7.8478020110e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.2250000000e+01,1.2250000000e+01,7.8977471240e-05,0.0000000000e+00,0.0000000000e+00,-7.8977471240e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.2500000000e+01,1.2500000000e+01,7.9465417130e-05,0.0000000000e+00,0.0000000000e+00,-7.9465417130e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.2750000000e+01,1.2750000000e+01,7.9939852490e-05,0.0000000000e+00,0.0000000000e+00,-7.9939852490e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.3000000000e+01,1.3000000000e+01,8.0402040840e-05,0.0000000000e+00,0.0000000000e+00,-8.0402040840e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.3250000000e+01,1.3250000000e+01,8.0853478910e-05,0.0000000000e+00,0.0000000000e+00,-8.0853478910e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.3500000000e+01,1.3500000000e+01,8.1294534830e-05,0.0000000000e+00,0.0000000000e+00,-8.1294534830e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.3750000000e+01,1.3750000000e+01,8.1725508080e-05,0.0000000000e+00,0.0000000000e+00,-8.1725508080e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.4000000000e+01,1.4000000000e+01,8.2147171520e-05,0.0000000000e+00,0.0000000000e+00,-8.2147171520e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.4250000000e+01,1.4250000000e+01,8.2560199520e-05,0.0000000000e+00,0.0000000000e+00,-8.2560199520e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.4500000000e+01,1.4500000000e+01,8.2965132890e-05,0.0000000000e+00,0.0000000000e+00,-8.2965132890e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.4750000000e+01,1.4750000000e+01,8.3362462850e-05,0.0000000000e+00,0.0000000000e+00,-8.3362462850e-05
7.0000000000e+00,7.0000000000e+00,0.0000000000e+00,1.5000000000e+01,1.5000000000e+01,8.3752674420e-05,0.0000000000e+00,0.0000000000e+00,-8.3752674420e-05
