"Gate Voltage","Gate Int. Voltage","Gate Current","Drain Voltage","Drain Int. Voltage","Drain Current","Source Voltage","Source Int. Voltage","Source Current"
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.5735577860e-19,0.0000000000e+00,0.0000000000e+00,2.6097068360e-17
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,2.5000000000e-01,2.5000000000e-01,4.8548000640e-07,0.0000000000e+00,0.0000000000e+00,-4.8548000640e-07
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,5.0000000000e-01,5.0000000000e-01,6.5445229100e-07,0.0000000000e+00,0.0000000000e+00,-6.5445229100e-07
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,7.5000000000e-01,7.5000000000e-01,7.7370188370e-07,0.0000000000e+00,0.0000000000e+00,-7.7370188370e-07
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,8.6912222630e-07,0.0000000000e+00,0.0000000000e+00,-8.6912222630e-07
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,1.2500000000e+00,1.2500000000e+00,9.4938488620e-07,0.0000000000e+00,0.0000000000e+00,-9.4938488620e-07
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,1.5000000000e+00,1.5000000000e+00,1.0184548730e-06,0.0000000000e+00,0.0000000000e+00,-1.0184548730e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,1.7500000000e+00,1.7500000000e+00,1.0786238520e-06,0.0000000000e+00,0.0000000000e+00,-1.0786238520e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,2.0000000000e+00,2.0000000000e+00,1.1314125790e-06,0.0000000000e+00,0.0000000000e+00,-1.1314125790e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,2.2500000000e+00,2.2500000000e+00,1.1778350350e-06,0.0000000000e+00,0.0000000000e+00,-1.1778350350e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,2.5000000000e+00,2.5000000000e+00,1.2185630260e-06,0.0000000000e+00,0.0000000000e+00,-1.2185630260e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,2.7500000000e+00,2.7500000000e+00,1.2540904760e-06,0.0000000000e+00,0.0000000000e+00,-1.2540904760e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2850510540e-06,0.0000000000e+00,0.0000000000e+00,-1.2850510540e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,3.2500000000e+00,3.2500000000e+00,1.3127471760e-06,0.0000000000e+00,0.0000000000e+00,-1.3127471760e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,3.5000000000e+00,3.5000000000e+00,1.3381832340e-06,0.0000000000e+00,0.0000000000e+00,-1.3381832340e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,3.7500000000e+00,3.7500000000e+00,1.3619232750e-06,0.0000000000e+00,0.0000000000e+00,-1.3619232750e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,4.0000000000e+00,4.0000000000e+00,1.3843492240e-06,0.0000000000e+00,0.0000000000e+00,-1.3843492240e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,4.2500000000e+00,4.2500000000e+00,1.4057139230e-06,0.0000000000e+00,0.0000000000e+00,-1.4057139230e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,4.5000000000e+00,4.5000000000e+00,1.4261963270e-06,0.0000000000e+00,0.0000000000e+00,-1.4261963270e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,4.7500000000e+00,4.7500000000e+00,1.4459272140e-06,0.0000000000e+00,0.0000000000e+00,-1.4459272140e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.4650032650e-06,0.0000000000e+00,0.0000000000e+00,-1.4650032650e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,5.2500000000e+00,5.2500000000e+00,1.4834962220e-06,0.0000000000e+00,0.0000000000e+00,-1.4834962220e-06
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,5.5000000000e+00,5.5000000000e+00,1.5014596130e-06,0.0000000000e+00,0.0000000000e+00,-1.5014596130e-06
