"Gate Voltage","Gate Int. Voltage","Gate Current","Drain Voltage","Drain Int. Voltage","Drain Current","Source Voltage","Source Int. Voltage","Source Current"
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.5817165940e-19,0.0000000000e+00,0.0000000000e+00,2.5097920370e-17
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,2.5000000000e-01,2.5000000000e-01,2.1220667400e-09,0.0000000000e+00,0.0000000000e+00,-2.1220667150e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,5.0000000000e-01,5.0000000000e-01,2.8924778180e-09,0.0000000000e+00,0.0000000000e+00,-2.8924778190e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,7.5000000000e-01,7.5000000000e-01,3.5867933280e-09,0.0000000000e+00,0.0000000000e+00,-3.5867933610e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,4.2348903020e-09,0.0000000000e+00,0.0000000000e+00,-4.2348902930e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,1.2500000000e+00,1.2500000000e+00,4.8472917320e-09,0.0000000000e+00,0.0000000000e+00,-4.8472917310e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,1.5000000000e+00,1.5000000000e+00,5.4222186700e-09,0.0000000000e+00,0.0000000000e+00,-5.4222186960e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,1.7500000000e+00,1.7500000000e+00,5.9542035590e-09,0.0000000000e+00,0.0000000000e+00,-5.9542035580e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,2.0000000000e+00,2.0000000000e+00,6.4384730510e-09,0.0000000000e+00,0.0000000000e+00,-6.4384730390e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,2.2500000000e+00,2.2500000000e+00,6.8720636750e-09,0.0000000000e+00,0.0000000000e+00,-6.8720637050e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,2.5000000000e+00,2.5000000000e+00,7.2587772870e-09,0.0000000000e+00,0.0000000000e+00,-7.2587773170e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,2.7500000000e+00,2.7500000000e+00,7.6133090760e-09,0.0000000000e+00,0.0000000000e+00,-7.6133090480e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,7.9451324880e-09,0.0000000000e+00,0.0000000000e+00,-7.9451324710e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,3.2500000000e+00,3.2500000000e+00,8.2600653200e-09,0.0000000000e+00,0.0000000000e+00,-8.2600652810e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,3.5000000000e+00,3.5000000000e+00,8.5619339430e-09,0.0000000000e+00,0.0000000000e+00,-8.5619339580e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,3.7500000000e+00,3.7500000000e+00,8.8533075350e-09,0.0000000000e+00,0.0000000000e+00,-8.8533075440e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,4.0000000000e+00,4.0000000000e+00,9.1360761270e-09,0.0000000000e+00,0.0000000000e+00,-9.1360761460e-09
