"Gate Voltage","Gate Int. Voltage","Gate Current","Drain Voltage","Drain Int. Voltage","Drain Current","Source Voltage","Source Int. Voltage","Source Current"
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.2191957030e-19,0.0000000000e+00,0.0000000000e+00,2.9848386170e-17
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,2.5000000000e-01,2.5000000000e-01,3.1188267390e-06,0.0000000000e+00,0.0000000000e+00,-3.1188267390e-06
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,5.0000000000e-01,5.0000000000e-01,6.1733917590e-06,0.0000000000e+00,0.0000000000e+00,-6.1733917590e-06
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,7.5000000000e-01,7.5000000000e-01,9.1289593630e-06,0.0000000000e+00,0.0000000000e+00,-9.1289593630e-06
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.1978520910e-05,0.0000000000e+00,0.0000000000e+00,-1.1978520910e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.2500000000e+00,1.2500000000e+00,1.4729098980e-05,0.0000000000e+00,0.0000000000e+00,-1.4729098980e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.5000000000e+00,1.5000000000e+00,1.7392438660e-05,0.0000000000e+00,0.0000000000e+00,-1.7392438660e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.7500000000e+00,1.7500000000e+00,1.9974353760e-05,0.0000000000e+00,0.0000000000e+00,-1.9974353760e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,2.0000000000e+00,2.0000000000e+00,2.2476264340e-05,0.0000000000e+00,0.0000000000e+00,-2.2476264340e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,2.2500000000e+00,2.2500000000e+00,2.4898087320e-05,0.0000000000e+00,0.0000000000e+00,-2.4898087320e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,2.5000000000e+00,2.5000000000e+00,2.7236602460e-05,0.0000000000e+00,0.0000000000e+00,-2.7236602460e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,2.7500000000e+00,2.7500000000e+00,2.9490007400e-05,0.0000000000e+00,0.0000000000e+00,-2.9490007400e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,3.1657095160e-05,0.0000000000e+00,0.0000000000e+00,-3.1657095160e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,3.2500000000e+00,3.2500000000e+00,3.3736391300e-05,0.0000000000e+00,0.0000000000e+00,-3.3736391300e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,3.5000000000e+00,3.5000000000e+00,3.5725845650e-05,0.0000000000e+00,0.0000000000e+00,-3.5725845650e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,3.7500000000e+00,3.7500000000e+00,3.7623343890e-05,0.0000000000e+00,0.0000000000e+00,-3.7623343890e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,4.0000000000e+00,4.0000000000e+00,3.9426679280e-05,0.0000000000e+00,0.0000000000e+00,-3.9426679280e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,4.2500000000e+00,4.2500000000e+00,4.1133761920e-05,0.0000000000e+00,0.0000000000e+00,-4.1133761920e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,4.5000000000e+00,4.5000000000e+00,4.2743273040e-05,0.0000000000e+00,0.0000000000e+00,-4.2743273040e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,4.7500000000e+00,4.7500000000e+00,4.4255707050e-05,0.0000000000e+00,0.0000000000e+00,-4.4255707050e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,4.5673057400e-05,0.0000000000e+00,0.0000000000e+00,-4.5673057400e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,5.2500000000e+00,5.2500000000e+00,4.6998841490e-05,0.0000000000e+00,0.0000000000e+00,-4.6998841490e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,5.5000000000e+00,5.5000000000e+00,4.8238036620e-05,0.0000000000e+00,0.0000000000e+00,-4.8238036620e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,5.7500000000e+00,5.7500000000e+00,4.9396581680e-05,0.0000000000e+00,0.0000000000e+00,-4.9396581680e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,6.0000000000e+00,6.0000000000e+00,5.0481038470e-05,0.0000000000e+00,0.0000000000e+00,-5.0481038470e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,6.2500000000e+00,6.2500000000e+00,5.1498047770e-05,0.0000000000e+00,0.0000000000e+00,-5.1498047770e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,6.5000000000e+00,6.5000000000e+00,5.2453518020e-05,0.0000000000e+00,0.0000000000e+00,-5.2453518020e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,6.7500000000e+00,6.7500000000e+00,5.3352639790e-05,0.0000000000e+00,0.0000000000e+00,-5.3352639790e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,7.0000000000e+00,7.0000000000e+00,5.4200248860e-05,0.0000000000e+00,0.0000000000e+00,-5.4200248860e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,7.2500000000e+00,7.2500000000e+00,5.5000459980e-05,0.0000000000e+00,0.0000000000e+00,-5.5000459980e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,7.5000000000e+00,7.5000000000e+00,5.5756025980e-05,0.0000000000e+00,0.0000000000e+00,-5.5756025980e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,7.7500000000e+00,7.7500000000e+00,5.6468784360e-05,0.0000000000e+00,0.0000000000e+00,-5.6468784360e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,8.0000000000e+00,8.0000000000e+00,5.7140075770e-05,0.0000000000e+00,0.0000000000e+00,-5.7140075770e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,8.2500000000e+00,8.2500000000e+00,5.7771242190e-05,0.0000000000e+00,0.0000000000e+00,-5.7771242190e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,8.5000000000e+00,8.5000000000e+00,5.8364053910e-05,0.0000000000e+00,0.0000000000e+00,-5.8364053910e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,8.7500000000e+00,8.7500000000e+00,5.8921441280e-05,0.0000000000e+00,0.0000000000e+00,-5.8921441280e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,9.0000000000e+00,9.0000000000e+00,5.9447185650e-05,0.0000000000e+00,0.0000000000e+00,-5.9447185650e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,9.2500000000e+00,9.2500000000e+00,5.9945298420e-05,0.0000000000e+00,0.0000000000e+00,-5.9945298420e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,9.5000000000e+00,9.5000000000e+00,6.0419263290e-05,0.0000000000e+00,0.0000000000e+00,-6.0419263290e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,9.7500000000e+00,9.7500000000e+00,6.0871080030e-05,0.0000000000e+00,0.0000000000e+00,-6.0871080030e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.0000000000e+01,1.0000000000e+01,6.1300657690e-05,0.0000000000e+00,0.0000000000e+00,-6.1300657690e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.0250000000e+01,1.0250000000e+01,6.1709206200e-05,0.0000000000e+00,0.0000000000e+00,-6.1709206200e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.0500000000e+01,1.0500000000e+01,6.2095957420e-05,0.0000000000e+00,0.0000000000e+00,-6.2095957420e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.0750000000e+01,1.0750000000e+01,6.2459772270e-05,0.0000000000e+00,0.0000000000e+00,-6.2459772270e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.1000000000e+01,1.1000000000e+01,6.2798674060e-05,0.0000000000e+00,0.0000000000e+00,-6.2798674060e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.1250000000e+01,1.1250000000e+01,6.3114266580e-05,0.0000000000e+00,0.0000000000e+00,-6.3114266580e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.1500000000e+01,1.1500000000e+01,6.3411648620e-05,0.0000000000e+00,0.0000000000e+00,-6.3411648620e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.1750000000e+01,1.1750000000e+01,6.3693338020e-05,0.0000000000e+00,0.0000000000e+00,-6.3693338020e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.2000000000e+01,1.2000000000e+01,6.3961803910e-05,0.0000000000e+00,0.0000000000e+00,-6.3961803910e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.2250000000e+01,1.2250000000e+01,6.4219065910e-05,0.0000000000e+00,0.0000000000e+00,-6.4219065910e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.2500000000e+01,1.2500000000e+01,6.4466776040e-05,0.0000000000e+00,0.0000000000e+00,-6.4466776040e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.2750000000e+01,1.2750000000e+01,6.4706110510e-05,0.0000000000e+00,0.0000000000e+00,-6.4706110510e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.3000000000e+01,1.3000000000e+01,6.4938066580e-05,0.0000000000e+00,0.0000000000e+00,-6.4938066580e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.3250000000e+01,1.3250000000e+01,6.5163288460e-05,0.0000000000e+00,0.0000000000e+00,-6.5163288460e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.3500000000e+01,1.3500000000e+01,6.5382274870e-05,0.0000000000e+00,0.0000000000e+00,-6.5382274870e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.3750000000e+01,1.3750000000e+01,6.5595530760e-05,0.0000000000e+00,0.0000000000e+00,-6.5595530760e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.4000000000e+01,1.4000000000e+01,6.5803671070e-05,0.0000000000e+00,0.0000000000e+00,-6.5803671070e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.4250000000e+01,1.4250000000e+01,6.6007268790e-05,0.0000000000e+00,0.0000000000e+00,-6.6007268790e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.4500000000e+01,1.4500000000e+01,6.6206802130e-05,0.0000000000e+00,0.0000000000e+00,-6.6206802130e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.4750000000e+01,1.4750000000e+01,6.6402657700e-05,0.0000000000e+00,0.0000000000e+00,-6.6402657700e-05
4.5000000000e+00,4.5000000000e+00,0.0000000000e+00,1.5000000000e+01,1.5000000000e+01,6.6595139050e-05,0.0000000000e+00,0.0000000000e+00,-6.6595139050e-05
1.2500000000e+00,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8520493550e-19,0.0000000000e+00,0.0000000000e+00,3.0657943870e-17
1.8750000000e+00,1.8750000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.6948477960e-19,0.0000000000e+00,0.0000000000e+00,3.0013296080e-17
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.1512077710e-18,0.0000000000e+00,0.0000000000e+00,2.9879797580e-17
