"Gate Voltage","Gate Int. Voltage","Gate Current","Drain Voltage","Drain Int. Voltage","Drain Current","Source Voltage","Source Int. Voltage","Source Current"
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8602081630e-19,0.0000000000e+00,0.0000000000e+00,-1.9026339630e-17
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.5000000000e-01,2.5000000000e-01,4.9154328500e-06,0.0000000000e+00,0.0000000000e+00,-4.9154328500e-06
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,5.0000000000e-01,5.0000000000e-01,9.7119206360e-06,0.0000000000e+00,0.0000000000e+00,-9.7119206360e-06
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,7.5000000000e-01,7.5000000000e-01,1.4374762910e-05,0.0000000000e+00,0.0000000000e+00,-1.4374762910e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.8880044150e-05,0.0000000000e+00,0.0000000000e+00,-1.8880044150e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.2500000000e+00,1.2500000000e+00,2.3189407750e-05,0.0000000000e+00,0.0000000000e+00,-2.3189407750e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.5000000000e+00,1.5000000000e+00,2.7241441980e-05,0.0000000000e+00,0.0000000000e+00,-2.7241441980e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.7500000000e+00,1.7500000000e+00,3.0935523250e-05,0.0000000000e+00,0.0000000000e+00,-3.0935523250e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.0000000000e+00,2.0000000000e+00,3.4120081600e-05,0.0000000000e+00,0.0000000000e+00,-3.4120081600e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.2500000000e+00,2.2500000000e+00,3.6629454090e-05,0.0000000000e+00,0.0000000000e+00,-3.6629454090e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.5000000000e+00,2.5000000000e+00,3.8305645190e-05,0.0000000000e+00,0.0000000000e+00,-3.8305645190e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.7500000000e+00,2.7500000000e+00,3.9114292030e-05,0.0000000000e+00,0.0000000000e+00,-3.9114292030e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,3.9398133800e-05,0.0000000000e+00,0.0000000000e+00,-3.9398133800e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,3.2500000000e+00,3.2500000000e+00,3.9518077940e-05,0.0000000000e+00,0.0000000000e+00,-3.9518077940e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,3.5000000000e+00,3.5000000000e+00,3.9589191350e-05,0.0000000000e+00,0.0000000000e+00,-3.9589191350e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,3.7500000000e+00,3.7500000000e+00,3.9639175440e-05,0.0000000000e+00,0.0000000000e+00,-3.9639175440e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,4.0000000000e+00,4.0000000000e+00,3.9677797520e-05,0.0000000000e+00,0.0000000000e+00,-3.9677797520e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,4.2500000000e+00,4.2500000000e+00,3.9709375120e-05,0.0000000000e+00,0.0000000000e+00,-3.9709375120e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,4.5000000000e+00,4.5000000000e+00,3.9736336100e-05,0.0000000000e+00,0.0000000000e+00,-3.9736336100e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,4.7500000000e+00,4.7500000000e+00,3.9760181290e-05,0.0000000000e+00,0.0000000000e+00,-3.9760181290e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,3.9781773580e-05,0.0000000000e+00,0.0000000000e+00,-3.9781773580e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,5.2500000000e+00,5.2500000000e+00,3.9801614730e-05,0.0000000000e+00,0.0000000000e+00,-3.9801614730e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,5.5000000000e+00,5.5000000000e+00,3.9820015450e-05,0.0000000000e+00,0.0000000000e+00,-3.9820015450e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,5.7500000000e+00,5.7500000000e+00,3.9837266890e-05,0.0000000000e+00,0.0000000000e+00,-3.9837266890e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,6.0000000000e+00,6.0000000000e+00,3.9853504430e-05,0.0000000000e+00,0.0000000000e+00,-3.9853504430e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,6.2500000000e+00,6.2500000000e+00,3.9868867710e-05,0.0000000000e+00,0.0000000000e+00,-3.9868867710e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,6.5000000000e+00,6.5000000000e+00,3.9883461940e-05,0.0000000000e+00,0.0000000000e+00,-3.9883461940e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,6.7500000000e+00,6.7500000000e+00,3.9897440900e-05,0.0000000000e+00,0.0000000000e+00,-3.9897440900e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,7.0000000000e+00,7.0000000000e+00,3.9910918240e-05,0.0000000000e+00,0.0000000000e+00,-3.9910918240e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,7.2500000000e+00,7.2500000000e+00,3.9923964290e-05,0.0000000000e+00,0.0000000000e+00,-3.9923964290e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,7.5000000000e+00,7.5000000000e+00,3.9936622670e-05,0.0000000000e+00,0.0000000000e+00,-3.9936622670e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,7.7500000000e+00,7.7500000000e+00,3.9948938440e-05,0.0000000000e+00,0.0000000000e+00,-3.9948938440e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,8.0000000000e+00,8.0000000000e+00,3.9960939960e-05,0.0000000000e+00,0.0000000000e+00,-3.9960939960e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,8.2500000000e+00,8.2500000000e+00,3.9972641810e-05,0.0000000000e+00,0.0000000000e+00,-3.9972641810e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,8.5000000000e+00,8.5000000000e+00,3.9984047360e-05,0.0000000000e+00,0.0000000000e+00,-3.9984047360e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,8.7500000000e+00,8.7500000000e+00,3.9995149320e-05,0.0000000000e+00,0.0000000000e+00,-3.9995149320e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,9.0000000000e+00,9.0000000000e+00,4.0005957640e-05,0.0000000000e+00,0.0000000000e+00,-4.0005957640e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,9.2500000000e+00,9.2500000000e+00,4.0016490670e-05,0.0000000000e+00,0.0000000000e+00,-4.0016490670e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,9.5000000000e+00,9.5000000000e+00,4.0026789790e-05,0.0000000000e+00,0.0000000000e+00,-4.0026789790e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,9.7500000000e+00,9.7500000000e+00,4.0036885720e-05,0.0000000000e+00,0.0000000000e+00,-4.0036885720e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.0000000000e+01,1.0000000000e+01,4.0046798110e-05,0.0000000000e+00,0.0000000000e+00,-4.0046798110e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.0250000000e+01,1.0250000000e+01,4.0056540130e-05,0.0000000000e+00,0.0000000000e+00,-4.0056540130e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.0500000000e+01,1.0500000000e+01,4.0066120170e-05,0.0000000000e+00,0.0000000000e+00,-4.0066120170e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.0750000000e+01,1.0750000000e+01,4.0075542950e-05,0.0000000000e+00,0.0000000000e+00,-4.0075542950e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.1000000000e+01,1.1000000000e+01,4.0084810490e-05,0.0000000000e+00,0.0000000000e+00,-4.0084810490e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.1250000000e+01,1.1250000000e+01,4.0093923250e-05,0.0000000000e+00,0.0000000000e+00,-4.0093923250e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.1500000000e+01,1.1500000000e+01,4.0102882310e-05,0.0000000000e+00,0.0000000000e+00,-4.0102882310e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.1750000000e+01,1.1750000000e+01,4.0111691940e-05,0.0000000000e+00,0.0000000000e+00,-4.0111691940e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.2000000000e+01,1.2000000000e+01,4.0120359840e-05,0.0000000000e+00,0.0000000000e+00,-4.0120359840e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.2250000000e+01,1.2250000000e+01,4.0128894900e-05,0.0000000000e+00,0.0000000000e+00,-4.0128894900e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.2500000000e+01,1.2500000000e+01,4.0137304160e-05,0.0000000000e+00,0.0000000000e+00,-4.0137304160e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.2750000000e+01,1.2750000000e+01,4.0145589280e-05,0.0000000000e+00,0.0000000000e+00,-4.0145589280e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.3000000000e+01,1.3000000000e+01,4.0153756920e-05,0.0000000000e+00,0.0000000000e+00,-4.0153756920e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.3250000000e+01,1.3250000000e+01,4.0161809670e-05,0.0000000000e+00,0.0000000000e+00,-4.0161809670e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.3500000000e+01,1.3500000000e+01,4.0169750480e-05,0.0000000000e+00,0.0000000000e+00,-4.0169750480e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.3750000000e+01,1.3750000000e+01,4.0177582710e-05,0.0000000000e+00,0.0000000000e+00,-4.0177582710e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.4000000000e+01,1.4000000000e+01,4.0185309870e-05,0.0000000000e+00,0.0000000000e+00,-4.0185309870e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.4250000000e+01,1.4250000000e+01,4.0192935200e-05,0.0000000000e+00,0.0000000000e+00,-4.0192935200e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.4500000000e+01,1.4500000000e+01,4.0200461760e-05,0.0000000000e+00,0.0000000000e+00,-4.0200461760e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.4750000000e+01,1.4750000000e+01,4.0207892570e-05,0.0000000000e+00,0.0000000000e+00,-4.0207892570e-05
1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.5000000000e+01,1.5000000000e+01,4.0215230600e-05,0.0000000000e+00,0.0000000000e+00,-4.0215230600e-05
3.7500000000e-01,3.7500000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0584607930e-20,0.0000000000e+00,0.0000000000e+00,-1.2965977250e-16
7.5000000000e-01,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5583322770e-19,0.0000000000e+00,0.0000000000e+00,-1.2327632130e-16
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.3429269580e-19,0.0000000000e+00,0.0000000000e+00,-1.1943841810e-16
