"Gate Voltage","Gate Int. Voltage","Gate Current","Drain Voltage","Drain Int. Voltage","Drain Current","Source Voltage","Source Int. Voltage","Source Current"
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.1982526310e-19,0.0000000000e+00,0.0000000000e+00,-2.4930052900e-17
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,2.5000000000e-01,2.5000000000e-01,5.6432357750e-06,0.0000000000e+00,0.0000000000e+00,-5.6432357740e-06
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,5.0000000000e-01,5.0000000000e-01,1.1246651530e-05,0.0000000000e+00,0.0000000000e+00,-1.1246651530e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,7.5000000000e-01,7.5000000000e-01,1.6807876370e-05,0.0000000000e+00,0.0000000000e+00,-1.6807876370e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,2.2322642560e-05,0.0000000000e+00,0.0000000000e+00,-2.2322642560e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,1.2500000000e+00,1.2500000000e+00,2.7784193340e-05,0.0000000000e+00,0.0000000000e+00,-2.7784193340e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,1.5000000000e+00,1.5000000000e+00,3.3184868390e-05,0.0000000000e+00,0.0000000000e+00,-3.3184868390e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,1.7500000000e+00,1.7500000000e+00,3.8516716560e-05,0.0000000000e+00,0.0000000000e+00,-3.8516716560e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,2.0000000000e+00,2.0000000000e+00,4.3771934010e-05,0.0000000000e+00,0.0000000000e+00,-4.3771934010e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,2.2500000000e+00,2.2500000000e+00,4.8942993860e-05,0.0000000000e+00,0.0000000000e+00,-4.8942993860e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,2.5000000000e+00,2.5000000000e+00,5.4023077500e-05,0.0000000000e+00,0.0000000000e+00,-5.4023077500e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,2.7500000000e+00,2.7500000000e+00,5.9005907860e-05,0.0000000000e+00,0.0000000000e+00,-5.9005907860e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,6.3886085640e-05,0.0000000000e+00,0.0000000000e+00,-6.3886085640e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,3.2500000000e+00,3.2500000000e+00,6.8659530420e-05,0.0000000000e+00,0.0000000000e+00,-6.8659530420e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,3.5000000000e+00,3.5000000000e+00,7.3323701450e-05,0.0000000000e+00,0.0000000000e+00,-7.3323701450e-05
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,3.7500000000e+00,3.7500000000e+00,7.7876943570e-05,0.0000000000e+00,0.0000000000e+00,-7.7876943570e-05
